,book_title,book_genre,book_rate,successfull_book,paperback,hardback,author,number_of_pages,book_length_mm,book_width_mm,book_depth_mm,book_weight_grams,publication_day,publication_month,publication_year,publisher,publication_city,publication_country,language,bestsellers_rank,price_nis
1559,Ghosts : The Top 10 Sunday Times Bestseller,contemporary fiction,3.95,0,1,0,Dolly Alderton,352.0,198.0,129.0,21.0,248,22,Jul,2021,Penguin Books Ltd,London,United Kingdom,English,"2,044",51.96
1560,Necessary Lies,contemporary fiction,4.26,1,1,0,Diane Chamberlain,352.0,197.0,130.0,23.0,242,28,Feb,2014,Pan Macmillan,London,United Kingdom,English,"58,851",45.33
1561,The Kraken Wakes : Classic Science Fiction,contemporary fiction,3.78,0,1,0,John Wyndham,240.0,198.0,129.0,15.0,170,7,Aug,2008,Penguin Books Ltd,London,United Kingdom,English,"104,423",50.35
1562,"Life, the Universe and Everything",contemporary fiction,4.18,1,1,0,Douglas Adams,240.0,173.0,104.0,15.0,125,1,Nov,1995,Random House USA Inc,New York,United States,English,"80,005",40.35
1563,Story Of O,contemporary fiction,3.31,0,1,0,Pauline Reage,288.0,198.0,127.0,18.0,199,28,Jun,2011,Transworld Publishers Ltd,London,United Kingdom,English,"21,358",50.95
1564,The Missing Ones: An absolutely gripping thriller with a jaw-dropping twist,contemporary fiction,4.0,1,1,0,Patricia Gibney,432.0,196.0,127.0,27.0,297,31,Jul,2018,"Little, Brown Book Group",London,United Kingdom,English,"10,526",46.4
1565,"The Immortalists : If you knew the date of your death, how would you live?",contemporary fiction,3.71,0,1,0,Chloe Benjamin,448.0,198.0,156.0,28.0,302,12,Jul,2018,Headline Publishing Group,London,United Kingdom,English,"57,729",49.27
1566,The World According To Bertie,contemporary fiction,4.05,1,1,0,Alexander McCall Smith,336.0,200.0,130.0,21.0,242,9,Jul,2013,"Little, Brown Book Group",London,United Kingdom,English,"80,342",45.27
1567,Tatiana and Alexander,contemporary fiction,4.28,1,1,0,Paullina Simons,559.0,204.0,157.0,35.0,404,29,Jun,2010,Avon A,New York,NY,English,"12,207",73.62
1568,Little Birds,contemporary fiction,3.72,0,1,0,Anais Nin,144.0,198.0,129.0,8.0,112,22,Jan,2004,Penguin Books Ltd,London,United Kingdom,English,"11,890",49.15
1569,A History of Loneliness,contemporary fiction,4.24,1,1,0,John Boyne,480.0,198.0,127.0,28.0,324,7,May,2015,Transworld Publishers Ltd,London,United Kingdom,English,"6,942",53.53
1570,Hitman Anders and the Meaning of It All,contemporary fiction,3.39,0,1,0,Jonas Jonasson,384.0,198.0,129.0,28.0,360,21,Apr,2016,HarperCollins Publishers,London,United Kingdom,English,"11,500",54.52
1571,The Mothers : the New York Times bestseller,contemporary fiction,3.89,0,1,0,Brit Bennett,288.0,196.0,124.0,24.0,227,17,Jul,2020,"Little, Brown Book Group",London,United Kingdom,English,"7,256",44.96
1572,Confusion,contemporary fiction,4.27,1,1,0,Elizabeth Jane Howard,528.0,197.0,130.0,34.0,348,7,Nov,2013,Pan Macmillan,London,United Kingdom,English,"11,529",48.85
1573,Who Was Thomas Alva Edison?,contemporary fiction,4.15,1,1,0,Margaret Frith,112.0,194.0,137.0,6.0,119,29,Dec,2005,Penguin Putnam Inc,New York,NY,English,"77,779",35.66
1574,The Fifth Elephant : (Discworld Novel 24): from the bestselling series that inspired BBC's The Watch,contemporary fiction,4.23,1,1,0,Terry Pratchett,464.0,178.0,110.0,28.0,245,9,Feb,2001,Transworld Publishers Ltd,London,United Kingdom,English,"75,542",51.41
1575,The Woman in the Dunes,contemporary fiction,3.91,0,1,0,Kobo Abe,256.0,198.0,129.0,15.0,191,1,Mar,2007,Penguin Books Ltd,London,United Kingdom,English,"10,655",70.99
1576,Plainsong,contemporary fiction,4.01,1,1,0,Kent Haruf,304.0,196.0,129.0,21.0,218,10,Feb,2016,Pan Macmillan,London,United Kingdom,English,"2,354",47.26
1577,Dragonfly In Amber : (Outlander 2),contemporary fiction,4.32,1,1,0,Diana Gabaldon,976.0,198.0,129.0,41.0,660,19,Feb,2015,Cornerstone,London,United Kingdom,English,"53,954",65.53
1578,Losing Hope,contemporary fiction,4.32,1,1,0,Colleen Hoover,400.0,198.0,130.0,24.89,288,8,Oct,2013,Simon & Schuster Ltd,London,United Kingdom,English,874,55.89
1579,Translations,contemporary fiction,3.78,0,1,0,Brian Friel,112.0,198.0,126.0,6.0,97,1,Mar,1995,Faber & Faber,London,United Kingdom,English,"6,910",50.24
1580,Silver Bay : 'Surprising and genuinely moving' - The Times,contemporary fiction,3.75,0,1,0,Jojo Moyes,416.0,198.0,130.0,32.0,291,1,Nov,2021,HODDER & STOUGHTON,London,United Kingdom,English,"80,237",58.87
1581,Journey to the End of the Night,contemporary fiction,4.21,1,1,0,Louis-Ferdinand Celine,432.0,198.0,128.0,26.92,351,23,Oct,2012,Alma Books Ltd,Richmond,United Kingdom,English,"2,605",56.65
1582,L'amica geniale,contemporary fiction,3.98,0,1,0,Elena Ferrante,400.0,211.0,134.0,32.0,383,11,Dec,2015,E/O,Rome,Italy,Italian,"12,215",94.12
1583,Boy Swallows Universe,contemporary fiction,4.37,1,1,0,Trent Dalton,512.0,198.0,129.0,32.0,360,1,Jul,2020,HarperCollins Publishers,London,United Kingdom,English,"7,522",56.46
1584,Tales from Earthsea : The Fifth Book of Earthsea,contemporary fiction,4.07,1,1,0,Ursula K. Le Guin,320.0,196.0,128.0,28.0,280,1,Oct,2006,Hachette Children's Group,London,United Kingdom,English,"39,860",36.8
1585,Palo Alto,contemporary fiction,3.01,0,1,0,James Franco,224.0,220.0,130.0,10.0,400,4,Aug,2011,Faber & Faber,London,United Kingdom,English,"11,471",56.51
1586,Standing in Another Man's Grave,contemporary fiction,4.06,1,1,0,Ian Rankin,368.0,232.0,156.0,27.0,488,8,Nov,2012,Orion Publishing Co,London,United Kingdom,English,"11,449",82.75
1587,Darkness At Noon,contemporary fiction,4.06,1,1,0,Arthur Koestler,224.0,198.0,129.0,14.0,159,2,Mar,2016,Vintage Publishing,London,United Kingdom,English,"86,564",56.39
1588,After Dark,contemporary fiction,3.72,0,1,0,Haruki Murakami,208.0,198.0,129.0,13.0,149,5,Jun,2008,Vintage Publishing,London,United Kingdom,English,"86,139",49.91
1589,The Miracles of the Namiya General Store,contemporary fiction,4.44,1,1,0,Keigo Higashino,320.0,188.0,124.0,23.0,132,13,Jul,2021,"Little, Brown & Company",New York,United States,English,"2,541",55.83
1590,Spring : 'A dazzling hymn to hope' Observer,contemporary fiction,4.16,1,1,0,Ali Smith,352.0,198.0,129.0,21.0,246,12,Mar,2020,Penguin Books Ltd,London,United Kingdom,English,"11,545",51.92
1591,How to Raise an Elephant,contemporary fiction,4.15,1,1,0,Alexander McCall Smith,256.0,196.0,128.0,20.0,200,2,Sep,2021,"Little, Brown Book Group",London,United Kingdom,English,"2,033",41.48
1592,Nocturnes : Five Stories of Music and Nightfall,contemporary fiction,3.49,0,1,0,Kazuo Ishiguro,240.0,198.0,129.0,14.0,202,18,Oct,2010,FABER & FABER,London,United Kingdom,English,"11,174",49.43
1593,The Four Winds,contemporary fiction,4.32,1,1,0,Kristin Hannah,464.0,233.0,153.0,36.0,562,11,Feb,2021,Pan Macmillan,London,United Kingdom,English,"11,631",85.35
1594,A Month in the Country,contemporary fiction,4.11,1,1,0,J.L. Carr,128.0,198.0,129.0,7.0,100,27,Jul,2016,Penguin Books Ltd,London,United Kingdom,English,"3,726",45.74
1595,The White Book,contemporary fiction,3.84,0,1,0,Han Kang,128.0,198.0,131.0,13.0,250,1,May,2018,Granta Books,London,United Kingdom,English,"3,260",48.35
1596,Reflected in You,contemporary fiction,4.31,1,1,0,Sylvia Day,352.0,208.0,139.0,24.0,301,23,Oct,2012,Penguin Putnam Inc,New York,NY,English,"11,763",55.13
1597,Bared to You : A Crossfire Novel,contemporary fiction,4.17,1,1,0,Sylvia Day,352.0,208.0,137.0,25.0,318,12,Jun,2012,Berkley Publishing Group,New York,NY,English,"11,535",
1598,Troubled Blood : Winner of the Crime and Thriller British Book of the Year Award 2021,contemporary fiction,4.34,1,1,0,Robert Galbraith,950.0,234.0,156.0,62.0,982,29,Sep,2020,"Little, Brown Book Group",London,United Kingdom,English,"11,729",101.64
1599,When Will There Be Good News? : (Jackson Brodie),contemporary fiction,3.99,0,1,0,Kate Atkinson,480.0,198.0,127.0,28.0,325,2,Jan,2009,Transworld Publishers Ltd,London,United Kingdom,English,"11,557",53.56
1600,Sophie's World : A Novel about the History of Philosophy,contemporary fiction,3.94,0,1,0,Jostein Gaarder,544.0,208.0,137.0,25.0,431,20,Mar,2007,"Farrar, Straus & Giroux Inc",New York,United States,English,"22,521",70.23
1601,Sense and Sensibility,contemporary fiction,4.08,1,1,0,Jane Austen,432.0,198.0,129.0,24.0,315,2,Sep,2004,Penguin Books Ltd,London,United Kingdom,English,"23,967",43.86
1602,Valley Of The Dolls,contemporary fiction,3.78,0,1,0,Jacqueline Susann,432.0,198.0,130.0,28.0,334,30,Jun,2016,"Little, Brown Book Group",London,United Kingdom,English,"1,157",49.6
1603,The Last Continent : (Discworld Novel 22),contemporary fiction,3.96,0,1,0,Terry Pratchett,416.0,178.0,110.0,25.0,220,20,Jul,1999,Transworld Publishers Ltd,London,United Kingdom,English,"91,401",50.71
1604,Lone Survivor : The Incredible True Story of Navy SEALs Under Siege,contemporary fiction,4.29,1,1,0,Marcus Luttrell,400.0,195.0,129.0,27.0,328,21,Feb,2014,"Little, Brown Book Group",London,United Kingdom,English,"11,640",43.82
1605,The Rescue,contemporary fiction,4.11,1,1,0,Nicholas Sparks,432.0,178.0,108.0,38.0,210,1,Sep,2001,Time Warner Trade Publishing,New York,United States,English,"92,080",47.21
1606,The Bookshop,contemporary fiction,3.29,0,1,0,Penelope Fitzgerald,176.0,198.0,129.0,11.0,130,1,Mar,2016,HarperCollins Publishers,London,United Kingdom,English,"11,710",49.76
1607,Pawnee : The Greatest Town in America,contemporary fiction,4.13,1,1,0,Leslie Knope,256.0,232.0,184.0,18.0,500,19,Jan,2012,HYPERION,New York,United States,English,"62,522",79.47
1608,Days Without End,contemporary fiction,3.97,0,1,0,Sebastian Barry,336.0,198.0,129.0,20.0,279,15,Jun,2017,Faber & Faber,London,United Kingdom,English,"2,388",51.02
1609,Homegoing,contemporary fiction,4.47,1,1,0,Yaa Gyasi,320.0,198.0,129.0,19.0,223,25,Apr,2017,Penguin Books Ltd,London,United Kingdom,English,"22,522",53.03
1610,"The Mammoth Hunters : Earth's Children, Book Three",contemporary fiction,3.92,0,1,0,Jean M. Auel,768.0,173.0,104.0,29.0,346,1,Apr,2002,Bantam Doubleday Dell Publishing Group Inc,New York,United States,English,"72,123",52.47
1611,"Spice and Wolf, Vol. 6 (light novel)",contemporary fiction,4.2,1,1,0,Isuna Haskura,208.0,208.0,137.0,18.0,290,26,Jun,2012,"Little, Brown & Company",New York,United States,English,"71,051",58.37
1612,The Troop : Tiktok's favourite horror novel!,contemporary fiction,3.8,0,1,0,Nick Cutter,416.0,196.0,128.0,30.0,280,2,Apr,2015,Headline Publishing Group,London,United Kingdom,English,"6,305",48.49
1613,My Heart and Other Black Holes,contemporary fiction,3.98,0,1,0,Jasmine Warga,320.0,199.0,134.0,21.0,227,12,Feb,2015,Hodder & Stoughton,London,United Kingdom,English,"59,187",44.96
1614,A Suitable Boy : THE CLASSIC BESTSELLER AND MAJOR BBC DRAMA,contemporary fiction,4.12,1,1,0,Vikram Seth,1504.0,198.0,134.0,62.0,900,7,Nov,2013,Orion Publishing Co,London,United Kingdom,English,"44,754",73.04
1615,Metamorphosis,contemporary fiction,3.83,0,1,0,Franz Kafka,320.0,181.0,111.0,18.0,185,26,May,2016,Penguin Books Ltd,London,United Kingdom,English,"23,535",41.17
1616,Me Before You : A Novel,contemporary fiction,4.25,1,1,0,Jojo Moyes,400.0,214.0,140.0,22.0,329,29,Apr,2014,Penguin Putnam Inc,New York,United States,English,"11,963",64.83
1617,A Tiny Bit Marvellous,contemporary fiction,3.24,0,1,0,Dawn French,448.0,198.0,129.0,27.0,310,23,Jun,2011,Penguin Books Ltd,London,United Kingdom,English,"11,854",53.24
1618,The Lover,contemporary fiction,3.74,0,1,0,Marguerite Duras,128.0,203.0,132.0,8.0,147,1,Oct,1998,Random House USA Inc,New York,United States,English,"11,907",54.56
1619,Mrs Dalloway,contemporary fiction,3.79,0,1,0,Virginia Woolf,256.0,195.0,130.0,11.0,182,1,Jan,2009,Oxford University Press,Oxford,United Kingdom,English,"5,027",47.43
1620,North and South,contemporary fiction,4.13,1,1,0,Elizabeth Gaskell,496.0,198.0,129.0,21.0,340,1,Jun,1996,Penguin Books Ltd,London,United Kingdom,English,"5,130",44.37
1621,Kokoro,contemporary fiction,4.05,1,1,0,Natsume Soseki,256.0,196.0,126.0,16.0,199,6,May,2010,Penguin Books Ltd,London,United Kingdom,English,"3,025",54.05
1622,Excellent Women,contemporary fiction,3.92,0,1,0,Barbara Pym,304.0,200.0,130.0,21.0,237,13,Feb,2019,"Little, Brown Book Group",London,United Kingdom,English,"8,373",45.16
1623,The Cactus : the New York bestselling debut soon to be a Netflix film starring Reese Witherspoon,contemporary fiction,3.6,0,1,0,Sarah Haywood,384.0,198.0,164.0,30.0,266,4,Oct,2018,John Murray Press,London,United Kingdom,English,"57,187",46.09
1624,Beren and Luthien,contemporary fiction,4.0,1,1,0,J. R. R. Tolkien,288.0,198.0,129.0,23.0,310,8,May,2018,HarperCollins Publishers,London,United Kingdom,English,"25,267",56.41
1625,The Bees,contemporary fiction,3.71,0,1,0,Laline Paull,352.0,198.0,129.0,26.0,330,1,Jan,2015,HarperCollins Publishers,London,United Kingdom,English,"103,495",53.66
1626,Yolk,contemporary fiction,4.08,1,1,0,Mary H. K. Choi,400.0,194.0,126.0,28.0,271,4,Mar,2021,"Little, Brown Book Group",London,United Kingdom,English,"4,936",43.43
1627,Once Burned : A Night Prince Novel,contemporary fiction,4.19,1,1,0,Jeaniene Frost,384.0,171.0,106.0,24.0,188,5,Jul,2012,HarperCollins Publishers Inc,New York,United States,English,"83,453",42.32
1628,A Woman is No Man,contemporary fiction,4.25,1,1,0,Etaf Rum,352.0,198.0,129.0,22.0,230,12,Dec,2019,HarperCollins Publishers,London,United Kingdom,English,"12,434",51.83
1629,Deep Kiss of Winter,contemporary fiction,4.19,1,1,0,Kresley Cole,528.0,171.0,106.0,28.0,295,26,Jan,2011,Simon & Schuster,New York,United States,English,"11,965",52.51
1630,Gift from the Sea : 50th-Anniversary Edition,contemporary fiction,4.14,1,1,0,Anne Morrow Lindbergh,144.0,201.0,131.0,12.0,170,28,Feb,1991,Random House USA Inc,New York,United States,English,"11,082",50.9
1631,Shuggie Bain : Winner of the Booker Prize 2020,contemporary fiction,4.34,1,1,0,Douglas Stuart,448.0,233.0,153.0,35.0,583,17,Jun,2020,Pan Macmillan,London,United Kingdom,English,"11,958",90.41
1632,The Historian,contemporary fiction,3.79,0,1,0,Elizabeth Kostova,752.0,129.0,200.0,35.0,495,6,Feb,2006,"Little, Brown Book Group",London,United Kingdom,English,"21,261",57.31
1633,The Power and the Glory,contemporary fiction,3.95,0,1,0,Graham Greene,240.0,198.0,129.0,15.0,170,13,Jun,2001,Vintage Publishing,London,United Kingdom,English,"7,321",50.35
1634,A Week in December,contemporary fiction,3.27,0,1,0,Sebastian Faulks,400.0,198.0,129.0,25.0,277,4,Oct,2010,Vintage Publishing,London,United Kingdom,English,"12,113",52.56
1635,Promises After Dark (After Dark Book 3) : After Dark Book Three,contemporary fiction,3.89,0,1,0,Sadie Matthews,384.0,197.0,128.0,22.0,268,19,Mar,2013,Hodder & Stoughton,United Kingdom,United Kingdom,English,"12,001",45.8
1636,Ripley Under Ground,contemporary fiction,3.79,0,1,0,Patricia Highsmith,288.0,198.0,129.0,18.0,202,29,Jun,2011,Vintage Publishing,London,United Kingdom,English,"11,670",35.19
1637,Drums Of Autumn : (Outlander 4),contemporary fiction,4.32,1,1,0,Diana Gabaldon,1200.0,198.0,129.0,42.0,702,19,Feb,2015,Cornerstone,London,United Kingdom,English,"54,613",66.4
1638,Maybe Not,contemporary fiction,3.99,0,1,0,Hoover,160.0,212.0,135.0,13.0,160,22,Dec,2015,Simon & Schuster,United States,United States,English,"3,479",80.9
1639,A Beautiful Wedding,contemporary fiction,4.0,1,1,0,Jamie McGuire,208.0,198.0,130.0,20.0,174,10,Dec,2013,Simon & Schuster Ltd,London,United Kingdom,English,"11,910",45.56
1640,Under the Jaguar Sun,contemporary fiction,3.79,0,1,0,Italo Calvino,96.0,198.0,129.0,5.0,79,28,May,2009,Penguin Books Ltd,London,United Kingdom,English,"77,515",51.57
1641,The Trial,contemporary fiction,3.95,0,1,0,Franz Kafka,224.0,199.0,130.0,20.0,180,9,Apr,2001,Vintage Publishing,London,United Kingdom,English,"7,568",34.73
1642,Blood Meridian : Or the Evening Redness in the West,contemporary fiction,4.16,1,1,0,Cormac McCarthy,368.0,203.0,133.0,21.0,278,5,May,1992,Random House USA Inc,New York,United States,English,"12,062",65.42
1643,Station Eleven,contemporary fiction,4.05,1,1,0,Emily St. John Mandel,352.0,203.0,131.0,19.0,249,2,Jun,2015,Random House USA Inc,New York,United States,English,"10,910",64.52
1644,The Dogs of Riga : Kurt Wallander,contemporary fiction,3.74,0,1,0,Henning Mankell,352.0,198.0,129.0,21.0,245,29,Mar,2012,Vintage Publishing,London,United Kingdom,English,"12,269",51.9
1645,New York,contemporary fiction,4.14,1,1,0,Edward Rutherfurd,1040.0,198.0,129.0,45.0,703,1,Jul,2010,Cornerstone,London,United Kingdom,English,"11,905",75.91
1646,The Wedding,contemporary fiction,3.97,0,1,0,Nicholas Sparks,288.0,200.0,164.0,19.0,210,4,Dec,2008,"Little, Brown Book Group",London,United Kingdom,English,"71,945",44.93
1647,Journey Under the Midnight Sun,contemporary fiction,4.33,1,1,0,Keigo Higashino,544.0,199.0,125.0,34.0,430,3,Mar,2016,"Little, Brown Book Group",London,United Kingdom,English,"74,529",53.53
1648,One Good Turn : (Jackson Brodie),contemporary fiction,3.82,0,1,0,Kate Atkinson,544.0,198.0,127.0,32.0,367,2,Jul,2007,Transworld Publishers Ltd,London,United Kingdom,English,"72,204",56.36
1649,Tinkers,contemporary fiction,3.39,0,1,0,Paul Harding,192.0,198.0,129.0,14.0,182,6,Jan,2011,Cornerstone,London,United Kingdom,English,"12,085",50.6
1650,Fantastic Beasts and Where to Find Them : The Original Screenplay,contemporary fiction,4.19,1,0,1,J.K. Rowling,304.0,218.0,143.0,29.0,438,19,Nov,2016,"Little, Brown Book Group",London,United Kingdom,English,"4,678",69.76
1651,The Tales of Beedle the Bard,contemporary fiction,4.04,1,0,1,J.K. Rowling,128.0,178.0,125.0,13.0,169,4,Dec,2008,Bloomsbury Publishing PLC,London,United Kingdom,English,907,54.7
1652,The Jolly Christmas Postman,contemporary fiction,4.49,1,0,1,Allan Ahlberg,52.0,203.0,234.0,16.0,452,2,Oct,2014,Penguin Random House Children's UK,London,United Kingdom,English,"7,088",74.3
1653,The Song of Achilles,contemporary fiction,4.41,1,0,1,Madeline Miller,384.0,234.0,153.0,35.0,696,2,Sep,2021,Bloomsbury Publishing PLC,London,United Kingdom,English,33,90.74
1654,"Beautiful World, Where Are You : from the internationally bestselling author of Normal People",contemporary fiction,3.73,0,0,1,Sally Rooney,352.0,216.0,135.0,25.0,460,7,Sep,2021,Faber & Faber,London,United Kingdom,English,49,67.66
1655,The Testaments,contemporary fiction,4.2,1,0,1,Margaret Atwood,400.0,240.0,156.0,39.0,667,18,Sep,2019,Vintage Publishing,London,United Kingdom,English,"30,943",97.32
1656,The Giving Tree,contemporary fiction,4.37,1,0,1,SHEL SILVERSTEIN,64.0,263.0,196.0,13.0,454,18,Feb,2014,HarperCollins Publishers Inc,New York,NY,English,"11,819",74.65
1657,Go Set A Watchman (UK Edition),contemporary fiction,3.32,0,0,1,Harper Lee,320.0,243.0,164.0,30.0,650,14,Jul,2015,Random House,London,United Kingdom,English,541,98.0
1658,Harry Potter and the Philosopher's Stone: MinaLima Edition,contemporary fiction,4.47,1,0,1,J.K. Rowling,368.0,229.0,152.0,43.0,"1,069",27,Mar,2021,Bloomsbury Publishing PLC,London,United Kingdom,English,106,137.89
1659,Circe : The No. 1 Bestseller from the author of The Song of Achilles,contemporary fiction,4.26,1,0,1,Madeline Miller,352.0,234.0,153.0,38.0,668,19,Apr,2018,Bloomsbury Publishing PLC,London,United Kingdom,English,417,81.76
1660,Shuggie Bain : Winner of the Booker Prize 2020,contemporary fiction,4.34,1,0,1,Douglas Stuart,448.0,241.0,163.0,45.0,672,27,Nov,2020,Pan Macmillan,London,United Kingdom,English,"17,617",70.77
1661,The Midnight Library,contemporary fiction,4.08,1,0,1,Matt Haig,304.0,220.0,162.0,29.0,473,13,Aug,2020,Canongate Books Ltd,Edinburgh,United Kingdom,English,943,76.75
1662,Once Upon A Broken Heart,contemporary fiction,4.21,1,0,1,Stephanie Garber,384.0,241.0,165.0,37.0,668,29,Dec,2021,Hodder & Stoughton,United Kingdom,United Kingdom,English,115,75.49
